9724;78
9723;86
9722;74
9721;83
9720;77
9719;81
9718;74
9717;84
9716;82
9715;88
9714;79
9713;72
9712;81
9711;86
9710;70
9709;86
9708;84
9707;87
9706;84
9705;77
9704;76
9703;71
9702;90
9701;84
9700;80
9699;71
9698;85
9697;81
9696;85
9695;84
9694;70
9693;88
9692;82
9691;76
9690;70
9689;82
9688;76
9687;78
9686;70
9685;75
9684;86
9683;75
9682;72
9681;71
9680;78
9679;70
9678;79
9677;81
9676;75
9675;80
9674;89
9673;88
9672;80
9671;72
9670;80
9669;77
9668;73
9667;80
9666;85
9665;87
9664;80
9663;72
9662;71
9661;88
9660;80
9659;89
9658;82
9657;79
9656;85
9655;77
9654;76
9653;70
9652;79
9651;86
9650;82
9649;88
9648;71
9647;89
9646;73
9645;75
9644;73
9643;81
9642;79
9641;88
9640;71
9639;83
9638;89
9637;78
9636;87
9635;74
9634;73
9633;81
9632;88
9631;86
9630;83
9629;80
9628;86
9627;85
9626;75
9625;82
9624;81
9623;74
9622;84
9621;76
9620;70
9619;79
9618;76
9617;73
9616;82
9615;71
9614;75
9613;78
9612;82
9611;76
9610;89
9609;79
9608;88
9607;71
9606;88
9605;81
9604;87
9603;78
9602;70
9601;79
9600;75
9599;84
9598;79
9597;73
9596;82
9595;89
9594;86
9593;77
9592;74
9591;81
9590;78
9589;88
9588;89
9587;74
9586;77
9585;87
9584;70
9583;89
9582;70
9581;80
9580;87
9579;81
9578;73
9577;74
9576;79
9575;80
9574;74
9573;84
9572;73
9571;81
9570;70
9569;80
9568;88
9567;78
9566;77
9565;74
9564;75
9563;70
9562;73
9561;90
9560;86
9559;75
9558;71
9557;74
9556;73
9555;82
9554;82
9553;77
9552;82
9551;81
9550;70
9549;90
9548;74
9547;84
9546;74
9545;79
9544;83
9543;89
9542;76
9541;78
9540;77
9539;82
9538;89
9537;87
9536;86
9535;72
9534;80
9533;89
9532;84
9531;82
9530;81
9529;78
9528;89
9527;72
9526;86
9525;76
9524;70
9523;82
9522;87
9521;70
9520;71
9519;77
9518;78
9517;74
9516;81
9515;88
9514;78
9513;88
9512;90
9511;75
9510;78
9509;90
9508;71
9507;78
9506;88
9505;89
9504;84
9503;71
9502;71
9501;89
9500;84
9499;81
9498;83
9497;77
9496;72
9495;88
9494;76
9493;72
9492;85
9491;81
9490;76
9489;86
9488;76
9487;86
9486;87
9485;82
9484;88
9483;85
9482;88
9481;84
9480;72
9479;71
9478;81
9477;89
9476;79
9475;85
9474;75
9473;74
9472;82
9471;88
9470;76
9469;80
9468;82
9467;80
9466;71
9465;84
9464;71
9463;71
9462;74
9461;77
9460;87
9459;80
9458;78
9457;81
9456;73
9455;72
9454;81
9453;76
9452;74
9451;79
9450;85
9449;90
9448;76
9447;82
9446;85
9445;83
9444;83
9443;76
9442;82
9441;73
9440;76
9439;77
9438;89
9437;81
9436;85
9435;88
9434;87
9433;70
9432;73
9431;72
9430;78
9429;88
9428;73
9427;89
9426;77
9425;87
9424;71
9423;77
9422;71
9421;78
9420;82
9419;86
9418;90
9417;81
9416;88
9415;76
9414;88
9413;73
9412;79
9411;84
9410;82
9409;81
9408;89
9407;79
9406;70
9405;82
9404;74
9403;77
9402;70
9401;89
9400;79
9399;79
9398;84
9397;82
9396;82
9395;72
9394;71
9393;84
9392;87
9391;88
9390;71
9389;72
9388;76
9387;78
9386;74
9385;89
9384;78
9383;71
9382;89
9381;78
9380;70
9379;70
9378;80
9377;84
9376;75
9375;72
9374;73
9373;88
9372;86
9371;88
9370;85
9369;81
9368;84
9367;77
9366;78
9365;85
9364;72
9363;88
9362;71
9361;83
9360;76
9359;71
9358;85
9357;88
9356;70
9355;70
9354;88
9353;89
9352;88
9351;72
9350;71
9349;80
9348;88
9347;71
9346;83
9345;88
9344;81
9343;83
9342;72
9341;82
9340;85
9339;88
9338;86
9337;88
9336;81
9335;85
9334;89
9333;71
9332;79
9331;87
9330;80
9329;79
9328;73
9327;73
9326;73
9325;80
9324;78
9323;70
9322;86
9321;85
9320;75
9319;78
9318;72
9317;87
9316;76
9315;71
9314;90
9313;74
9312;70
9311;81
9310;78
9309;83
9308;76
9307;78
9306;84
9305;74
9304;80
9303;77
9302;77
9301;80
9300;72
9299;88
9298;83
9297;87
9296;71
9295;80
9294;85
9293;73
9292;80
9291;90
9290;88
9289;85
9288;82
9287;85
9286;86
9285;72
9284;88
9283;89
9282;78
9281;87
9280;80
9279;73
9278;83
9277;78
9276;86
9275;77
9274;78
9273;80
9272;89
9271;88
9270;74
9269;86
9268;76
9267;88
9266;89
9265;84
9264;89
9263;84
9262;75
9261;70
9260;81
9259;77
9258;74
9257;84
9256;76
9255;70
9254;86
9253;82
9252;80
9251;72
9250;89
9249;72
9248;72
9247;84
9246;90
9245;73
9244;87
9243;75
9242;85
9241;83
9240;76
9239;80
9238;84
9237;86
9236;80
9235;77
9234;85
9233;87
9232;76
9231;87
9230;87
9229;87
9228;78
9227;72
9226;75
9225;72
9224;80
9223;88
9222;70
9221;77
9220;86
9219;88
9218;76
9217;90
9216;90
9215;87
9214;82
9213;90
9212;72
9211;80
9210;89
9209;80
9208;89
9207;79
9206;74
9205;88
9204;86
9203;88
9202;79
9201;74
9200;90
9199;80
9198;83
9197;86
9196;85
9195;89
9194;76
9193;78
9192;73
9191;75
9190;78
9189;76
9188;77
9187;90
9186;73
9185;79
9184;89
9183;73
9182;72
9181;86
9180;72
9179;71
9178;79
9177;79
9176;83
9175;88
9174;80
9173;90
9172;74
9171;77
9170;87
9169;87
9168;74
9167;70
9166;85
9165;80
9164;84
9163;70
9162;83
9161;71
9160;74
9159;80
9158;75
9157;83
9156;82
9155;79
9154;86
9153;87
9152;79
9151;73
9150;82
9149;70
9148;79
9147;71
9146;87
9145;86
9144;74
9143;83
9142;84
9141;77
9140;70
9139;72
9138;90
9137;73
9136;88
9135;87
9134;77
9133;89
9132;80
9131;76
9130;81
9129;87
9128;90
9127;77
9126;75
9125;79
9124;81
9123;78
9122;71
9121;77
9120;89
9119;81
9118;90
9117;71
9116;74
9115;85
9114;79
9113;78
9112;79
9111;82
9110;85
9109;89
9108;87
9107;72
9106;74
9105;73
9104;86
9103;82
9102;73
9101;85
9100;85
9099;71
9098;81
9097;72
9096;82
9095;78
9094;74
9093;88
9092;90
9091;78
9090;89
9089;82
9088;89
9087;87
9086;72
9085;85
9084;78
9083;85
9082;79
9081;80
9080;79
9079;89
9078;87
9077;76
9076;80
9075;72
9074;76
9073;78
9072;74
9071;76
9070;85
9069;70
9068;82
9067;86
9066;72
9065;81
9064;81
9063;73
9062;79
9061;77
9060;78
9059;72
9058;81
9057;83
9056;83
9055;79
9054;86
9053;90
9052;85
9051;70
9050;77
9049;82
9048;70
9047;87
9046;88
9045;81
9044;88
9043;75
9042;72
9041;85
9040;89
9039;73
9038;87
9037;76
9036;72
9035;88
9034;76
9033;88
9032;70
9031;89
9030;84
9029;75
9028;78
9027;73
9026;83
9025;83
9024;76
9023;70
9022;74
9021;78
9020;74
9019;81
9018;82
9017;78
9016;70
9015;81
9014;74
9013;74
9012;74
9011;73
9010;82
9009;87
9008;87
9007;89
9006;80
9005;87
9004;72
9003;70
9002;79
9001;87
9000;78
8999;74
8998;79
8997;79
8996;85
8995;74
8994;76
8993;75
8992;74
8991;89
8990;72
8989;86
8988;86
8987;70
8986;70
8985;83
8984;77
8983;85
8982;80
8981;89
8980;82
8979;70
8978;77
8977;88
8976;75
8975;90
8974;76
8973;82
8972;89
8971;82
8970;83
8969;71
8968;90
8967;72
8966;76
8965;76
8964;70
8963;79
8962;79
8961;78
8960;70
8959;78
8958;90
8957;79
8956;79
8955;70
8954;83
8953;79
8952;77
8951;83
8950;83
8949;85
8948;71
8947;82
8946;78
8945;85
8944;75
8943;76
8942;90
8941;89
8940;86
8939;72
8938;83
8937;74
8936;84
8935;77
8934;84
8933;83
8932;75
8931;71
8930;82
8929;73
8928;89
8927;70
8926;80
8925;84
8924;88
8923;87
8922;77
8921;70
8920;83
8919;76
8918;84
8917;80
8916;71
8915;82
8914;82
8913;75
8912;83
8911;86
8910;77
8909;86
8908;74
8907;89
8906;86
8905;76
8904;79
8903;71
8902;84
8901;81
8900;82
8899;88
8898;71
8897;80
8896;77
8895;75
8894;85
8893;74
8892;83
8891;70
8890;83
8889;72
8888;82
8887;88
8886;89
8885;73
8884;86
8883;87
8882;80
8881;72
8880;81
8879;77
8878;81
8877;73
8876;73
8875;90
8874;87
8873;85
8872;84
8871;72
8870;82
8869;72
8868;89
8867;90
8866;70
8865;80
8864;89
8863;86
8862;88
8861;71
8860;76
8859;74
8858;83
8857;80
8856;73
8855;74
8854;74
8853;80
8852;84
8851;87
8850;78
8849;83
8848;85
8847;76
8846;79
8845;79
8844;72
8843;88
8842;75
8841;89
8840;86
8839;89
8838;90
8837;75
8836;82
8835;77
8834;90
8833;83
8832;88
8831;74
8830;90
8829;90
8828;74
8827;78
8826;84
8825;87
8824;77
8823;82
8822;73
8821;79
8820;80
8819;70
8818;78
8817;72
8816;75
8815;81
8814;72
8813;81
8812;85
8811;74
8810;86
8809;84
8808;78
8807;79
8806;75
8805;77
8804;89
8803;80
8802;84
8801;78
8800;78
8799;88
8798;86
8797;82
8796;90
8795;84
8794;85
8793;77
8792;84
8791;70
8790;86
8789;83
8788;89
8787;73
8786;79
8785;86
8784;74
8783;81
8782;72
8781;82
8780;87
8779;83
8778;89
8777;80
8776;86
8775;84
8774;86
8773;78
8772;81
8771;78
8770;76
8769;85
8768;70
8767;90
8766;72
8765;75
8764;86
8763;73
8762;74
8761;87
8760;70
8759;87
8758;89
8757;71
8756;86
8755;84
8754;81
8753;72
8752;84
8751;89
8750;90
8749;90
8748;82
8747;84
8746;84
8745;81
8744;71
8743;72
8742;77
8741;78
8740;86
8739;76
8738;83
8737;79
8736;76
8735;87
8734;81
8733;84
8732;89
8731;71
8730;87
8729;80
8728;88
8727;78
8726;71
8725;72
8724;88
8723;78
8722;83
8721;71
8720;70
8719;75
8718;83
8717;76
8716;77
8715;76
8714;88
8713;76
8712;89
8711;83
8710;88
8709;88
8708;70
8707;87
8706;71
8705;72
8704;88
8703;81
8702;74
8701;72
8700;81
8699;87
8698;87
8697;88
8696;79
8695;80
8694;86
8693;72
8692;82
8691;70
8690;80
8689;78
8688;78
8687;73
8686;87
8685;71
8684;87
8683;74
8682;87
8681;87
8680;78
8679;81
8678;75
8677;74
8676;86
8675;77
8674;85
8673;77
8672;75
8671;79
8670;80
8669;87
8668;71
8667;80
8666;71
8665;85
8664;78
8663;88
8662;84
8661;81
8660;90
8659;86
8658;73
8657;75
8656;77
8655;88
8654;78
8653;75
8652;79
8651;75
8650;82
8649;75
8648;73
8647;85
8646;87
8645;77
8644;79
8643;82
8642;71
8641;90
8640;84
8639;75
8638;80
8637;89
8636;81
8635;86
8634;70
8633;87
8632;76
8631;80
8630;72
8629;79
8628;78
8627;80
8626;77
8625;79
8624;76
8623;73
8622;72
8621;90
8620;77
8619;80
8618;70
8617;88
8616;79
8615;89
8614;80
8613;76
8612;75
8611;81
8610;70
8609;75
8608;84
8607;74
8606;74
8605;83
8604;73
8603;77
8602;90
8601;79
8600;70
8599;85
8598;78
8597;77
8596;70
8595;85
8594;90
8593;76
8592;90
8591;77
8590;90
8589;76
8588;79
8587;71
8586;82
8585;77
8584;78
8583;75
8582;81
8581;77
8580;73
8579;75
8578;87
8577;80
8576;76
8575;87
8574;77
8573;77
8572;81
8571;86
8570;72
8569;89
8568;88
8567;73
8566;70
8565;80
8564;71
8563;72
8562;78
8561;76
8560;76
8559;79
8558;86
8557;71
8556;71
8555;85
8554;73
8553;79
8552;86
8551;75
8550;87
8549;82
8548;70
8547;75
8546;74
8545;78
8544;79
8543;73
8542;84
8541;73
8540;80
8539;75
8538;72
8537;78
8536;87
8535;90
8534;83
8533;86
8532;89
8531;76
8530;82
8529;80
8528;83
8527;81
8526;71
8525;88
8524;73
8523;74
8522;84
8521;79
8520;74
8519;74
8518;70
8517;73
8516;87
8515;90
8514;89
8513;73
8512;84
8511;89
8510;86
8509;73
8508;90
8507;83
8506;89
8505;90
8504;90
8503;87
8502;88
8501;77
8500;89
8499;74
8498;80
8497;85
8496;83
8495;73
8494;81
8493;85
8492;76
8491;88
8490;80
8489;81
8488;75
8487;75
8486;87
8485;85
8484;78
8483;81
8482;81
8481;73
8480;83
8479;90
8478;86
8477;72
8476;76
8475;75
8474;77
8473;78
8472;72
8471;89
8470;90
8469;83
8468;72
8467;77
8466;86
8465;83
8464;87
8463;72
8462;79
8461;85
8460;70
8459;71
8458;75
8457;80
8456;84
8455;83
8454;74
8453;73
8452;72
8451;83
8450;85
8449;80
8448;88
8447;88
8446;79
8445;85
8444;80
8443;71
8442;89
8441;79
8440;78
8439;85
8438;85
8437;78
8436;80
8435;84
8434;90
8433;88
8432;76
8431;79
8430;72
8429;71
8428;70
8427;71
8426;72
8425;77
8424;76
8423;87
8422;79
8421;79
8420;74
8419;75
8418;79
8417;81
8416;79
8415;89
8414;74
8413;90
8412;83
8411;84
8410;83
8409;71
8408;76
8407;87
8406;70
8405;90
8404;74
8403;88
8402;73
8401;75
8400;79
8399;76
8398;89
8397;76
8396;88
8395;82
8394;76
8393;84
8392;76
8391;90
8390;79
8389;72
8388;75
8387;85
8386;72
8385;80
8384;77
8383;86
8382;90
8381;89
8380;76
8379;77
8378;80
8377;76
8376;83
8375;79
8374;75
8373;72
8372;76
8371;76
8370;88
8369;72
8368;84
8367;77
8366;81
8365;72
8364;71
8363;78
8362;73
8361;75
8360;86
8359;78
8358;89
8357;88
8356;88
8355;78
8354;83
8353;74
8352;81
8351;81
8350;85
8349;79
8348;78
8347;88
8346;82
8345;88
8344;80
8343;79
8342;75
8341;76
8340;83
8339;74
8338;76
8337;83
8336;74
8335;78
8334;88
8333;75
8332;77
8331;74
8330;76
8329;72
8328;79
8327;72
8326;75
8325;79
8324;77
8323;84
8322;72
8321;79
8320;79
8319;76
8318;76
8317;82
8316;70
8315;72
8314;84
8313;86
8312;84
8311;83
8310;90
8309;70
8308;70
8307;85
8306;83
8305;83
8304;86
8303;77
8302;83
8301;76
8300;84
8299;70
8298;76
8297;81
8296;74
8295;70
8294;82
8293;73
8292;87
8291;88
8290;90
8289;85
8288;72
8287;85
8286;82
8285;83
8284;82
8283;73
8282;82
8281;87
8280;89
8279;71
8278;87
8277;81
8276;77
8275;85
8274;80
8273;77
8272;78
8271;76
8270;79
8269;74
8268;84
8267;90
8266;81
8265;89
8264;85
8263;76
8262;73
8261;85
8260;80
8259;75
8258;78
8257;87
8256;89
8255;71
8254;85
8253;74
8252;79
8251;71
8250;75
8249;83
8248;78
8247;87
8246;78
8245;80
8244;85
8243;81
8242;70
8241;77
8240;79
8239;79
8238;90
8237;86
8236;72
8235;77
8234;80
8233;70
8232;72
8231;84
8230;88
8229;85
8228;71
8227;79
8226;79
8225;89
8224;79
8223;84
8222;81
8221;73
8220;78
8219;87
8218;83
8217;77
8216;71
8215;79
8214;89
8213;82
8212;87
8211;71
8210;78
8209;77
8208;81
8207;72
8206;77
8205;83
8204;70
8203;75
8202;84
8201;77
8200;70
8199;78
8198;83
8197;84
8196;73
8195;70
8194;90
8193;90
8192;72
8191;73
8190;81
8189;72
8188;74
8187;78
8186;72
8185;71
8184;80
8183;83
8182;76
8181;89
8180;74
8179;89
8178;73
8177;79
8176;72
8175;71
8174;76
8173;71
8172;79
8171;85
8170;88
8169;87
8168;84
8167;76
8166;71
8165;81
8164;87
8163;76
8162;90
8161;72
8160;73
8159;89
8158;89
8157;82
8156;77
8155;85
8154;90
8153;73
8152;76
8151;82
8150;73
8149;80
8148;73
8147;74
8146;84
8145;85
8144;90
8143;75
8142;85
8141;82
8140;80
8139;70
8138;70
8137;71
8136;77
8135;89
8134;83
8133;72
8132;87
8131;75
8130;73
8129;87
8128;81
8127;85
8126;90
8125;76
8124;71
8123;77
8122;88
8121;70
8120;74
8119;78
8118;75
8117;83
8116;87
8115;77
8114;75
8113;75
8112;80
8111;82
8110;87
8109;79
8108;81
8107;70
8106;70
8105;89
8104;79
8103;86
8102;78
8101;87
8100;75
8099;82
8098;81
8097;87
8096;72
8095;74
8094;88
8093;82
8092;75
8091;89
8090;81
8089;90
8088;73
8087;87
8086;77
8085;74
8084;79
8083;76
8082;90
8081;78
8080;75
8079;73
8078;87
8077;84
8076;90
8075;73
8074;73
8073;85
8072;84
8071;86
8070;76
8069;90
8068;89
8067;76
8066;83
8065;81
8064;72
8063;72
8062;85
8061;71
8060;79
8059;71
8058;76
8057;70
8056;80
8055;86
8054;89
8053;88
8052;76
8051;71
8050;79
8049;80
8048;74
8047;73
8046;75
8045;76
8044;87
8043;71
8042;80
8041;84
8040;80
8039;84
8038;89
8037;76
8036;75
8035;79
8034;71
8033;89
8032;86
8031;77
8030;74
8029;83
8028;76
8027;82
8026;76
8025;89
8024;73
8023;73
8022;85
8021;82
8020;90
8019;79
8018;87
8017;87
8016;84
8015;87
8014;86
8013;79
8012;83
8011;82
8010;70
8009;75
8008;70
8007;79
8006;79
8005;88
8004;79
8003;75
8002;75
8001;87
8000;81
7999;87
7998;89
7997;76
7996;89
7995;81
7994;80
7993;87
7992;76
7991;86
7990;85
7989;90
7988;75
7987;84
7986;83
7985;77
7984;70
7983;79
7982;90
7981;88
7980;74
7979;74
7978;83
7977;76
7976;76
7975;78
7974;71
7973;78
7972;89
7971;86
7970;87
7969;83
7968;86
7967;70
7966;86
7965;84
7964;71
7963;88
7962;77
7961;89
7960;79
7959;70
7958;87
7957;84
7956;80
7955;87
7954;72
7953;73
7952;70
7951;88
7950;78
7949;82
7948;79
7947;89
7946;71
7945;76
7944;76
7943;82
7942;87
7941;89
7940;82
7939;74
7938;80
7937;79
7936;89
7935;76
7934;75
7933;79
7932;79
7931;87
7930;72
7929;72
7928;78
7927;87
7926;83
7925;80
7924;77
7923;85
7922;83
7921;73
7920;76
7919;89
7918;87
7917;80
7916;81
7915;78
7914;70
7913;82
7912;75
7911;90
7910;79
7909;80
7908;71
7907;75
7906;75
7905;84
7904;80
7903;73
7902;81
7901;88
7900;78
7899;72
7898;82
7897;79
7896;70
7895;75
7894;90
7893;81
7892;89
7891;81
7890;77
7889;75
7888;90
7887;82
7886;76
7885;84
7884;78
7883;78
7882;82
7881;80
7880;70
7879;77
7878;75
7877;82
7876;80
7875;73
7874;81
7873;83
7872;78
7871;89
7870;70
7869;88
7868;76
7867;89
7866;87
7865;78
7864;80
7863;71
7862;86
7861;89
7860;71
7859;71
7858;73
7857;74
7856;75
7855;71
7854;70
7853;90
7852;75
7851;90
7850;90
7849;77
7848;82
7847;77
7846;70
7845;85
7844;87
7843;72
7842;74
7841;78
7840;78
7839;77
7838;74
7837;72
7836;73
7835;85
7834;79
7833;75
7832;83
7831;82
7830;86
7829;90
7828;88
7827;89
7826;83
7825;90
7824;90
7823;76
7822;90
7821;81
7820;70
7819;81
7818;82
7817;71
7816;72
7815;74
7814;78
7813;80
7812;85
7811;73
7810;83
7809;79
7808;75
7807;79
7806;73
7805;83
7804;83
7803;77
7802;81
7801;79
7800;87
7799;79
7798;79
7797;77
7796;83
7795;89
7794;70
7793;74
7792;85
7791;88
7790;77
7789;89
7788;88
7787;87
7786;88
7785;73
7784;83
7783;86
7782;71
7781;90
7780;83
7779;83
7778;83
7777;70
7776;86
7775;88
7774;75
7773;79
7772;85
7771;78
7770;83
7769;83
7768;82
7767;82
7766;87
7765;89
7764;86
7763;74
7762;73
7761;85
7760;86
7759;76
7758;79
7757;71
7756;73
7755;81
7754;78
7753;82
7752;87
7751;73
7750;90
7749;90
7748;85
7747;74
7746;73
7745;76
7744;83
7743;75
7742;78
7741;74
7740;80
7739;85
7738;77
7737;89
7736;82
7735;77
7734;80
7733;90
7732;90
7731;88
7730;87
7729;74
7728;79
7727;74
7726;90
7725;71
7724;86
7723;77
7722;73
7721;75
7720;79
7719;81
7718;77
7717;82
7716;70
7715;83
7714;85
7713;82
7712;80
7711;83
7710;86
7709;88
7708;78
7707;86
7706;74
7705;79
7704;86
7703;90
7702;84
7701;82
7700;80
7699;81
7698;84
7697;75
7696;85
7695;73
7694;70
7693;78
7692;71
7691;84
7690;88
7689;90
7688;82
7687;85
7686;80
7685;80
7684;70
7683;71
7682;89
7681;83
7680;90
7679;85
7678;89
7677;75
7676;81
7675;77
7674;83
7673;85
7672;73
7671;81
7670;78
7669;73
7668;70
7667;89
7666;88
7665;79
7664;77
7663;74
7662;78
7661;79
7660;82
7659;78
7658;72
7657;83
7656;87
7655;81
7654;80
7653;81
7652;89
7651;89
7650;74
7649;83
7648;81
7647;83
7646;72
7645;74
7644;88
7643;80
7642;81
7641;83
7640;90
7639;78
7638;84
7637;90
7636;79
7635;79
7634;80
7633;85
7632;78
7631;85
7630;72
7629;71
7628;85
7627;71
7626;71
7625;80
7624;78
7623;74
7622;82
7621;87
7620;71
7619;82
7618;72
7617;85
7616;76
7615;83
7614;89
7613;74
7612;73
7611;80
7610;70
7609;72
7608;89
7607;76
7606;84
7605;74
7604;70
7603;75
7602;79
7601;71
7600;86
7599;71
7598;70
7597;74
7596;75
7595;73
7594;82
7593;77
7592;71
7591;73
7590;81
7589;83
7588;84
7587;74
7586;71
7585;72
7584;86
7583;84
7582;76
7581;82
7580;84
7579;90
7578;70
7577;76
7576;89
7575;84
7574;70
7573;75
7572;77
7571;85
7570;88
7569;90
7568;79
7567;84
7566;71
7565;83
7564;74
7563;78
7562;90
7561;89
7560;88
7559;74
7558;82
7557;71
7556;76
7555;78
7554;86
7553;72
7552;86
7551;71
7550;84
7549;87
7548;84
7547;84
7546;74
7545;89
7544;78
7543;79
7542;88
7541;90
7540;73
7539;85
7538;78
7537;72
7536;84
7535;87
7534;79
7533;84
7532;79
7531;78
7530;82
7529;73
7528;76
7527;83
7526;78
7525;70
7524;76
7523;78
7522;75
7521;74
7520;75
7519;89
7518;79
7517;79
7516;70
7515;85
7514;82
7513;88
7512;86
7511;72
7510;76
7509;72
7508;84
7507;88
7506;79
7505;79
7504;85
7503;77
7502;72
7501;79
7500;77
7499;83
7498;76
7497;83
7496;75
7495;84
7494;81
7493;71
7492;89
7491;89
7490;71
7489;84
7488;80
7487;84
7486;78
7485;87
7484;76
7483;81
7482;81
7481;78
7480;73
7479;78
7478;84
7477;71
7476;88
7475;90
7474;79
7473;79
7472;75
7471;74
7470;75
7469;85
7468;72
7467;88
7466;90
7465;77
7464;74
7463;72
7462;75
7461;90
7460;76
7459;82
7458;75
7457;76
7456;84
7455;79
7454;82
7453;89
7452;86
7451;75
7450;72
7449;76
7448;73
7447;77
7446;75
7445;82
7444;77
7443;70
7442;90
7441;86
7440;76
7439;79
7438;82
7437;86
7436;74
7435;86
7434;74
7433;77
7432;76
7431;75
7430;83
7429;84
7428;87
7427;71
7426;88
7425;72
7424;80
7423;70
7422;71
7421;83
7420;73
7419;74
7418;82
7417;80
7416;87
7415;73
7414;86
7413;86
7412;79
7411;78
7410;86
7409;83
7408;73
7407;85
7406;70
7405;72
7404;78
7403;88
7402;89
7401;87
7400;87
7399;77
7398;76
7397;80
7396;73
7395;85
7394;90
7393;71
7392;81
7391;84
7390;89
7389;83
7388;79
7387;75
7386;88
7385;78
7384;81
7383;78
7382;79
7381;72
7380;83
7379;71
7378;70
7377;80
7376;81
7375;79
7374;76
7373;81
7372;82
7371;90
7370;80
7369;74
7368;90
7367;76
7366;87
7365;71
7364;88
7363;86
7362;88
7361;87
7360;85
7359;88
7358;70
7357;89
7356;76
7355;89
7354;78
7353;73
7352;85
7351;75
7350;75
7349;90
7348;79
7347;75
7346;71
7345;79
7344;71
7343;87
7342;72
7341;76
7340;87
7339;89
7338;82
7337;74
7336;83
7335;80
7334;87
7333;88
7332;85
7331;84
7330;83
7329;82
7328;79
7327;76
7326;71
7325;88
7324;83
7323;77
7322;73
7321;85
7320;82
7319;78
7318;89
7317;87
7316;71
7315;85
7314;85
7313;77
7312;72
7311;80
7310;84
7309;85
7308;84
7307;73
7306;72
7305;72
7304;87
7303;80
7302;78
7301;84
7300;74
7299;73
7298;72
7297;82
7296;85
7295;75
7294;79
7293;87
7292;76
7291;85
7290;71
7289;90
7288;86
7287;76
7286;90
7285;79
7284;89
7283;89
7282;73
7281;79
7280;78
7279;85
7278;73
7277;83
7276;76
7275;80
7274;83
7273;86
7272;73
7271;71
7270;78
7269;87
7268;83
7267;90
7266;82
7265;86
7264;87
7263;73
7262;84
7261;71
7260;86
7259;73
7258;73
7257;76
7256;82
7255;72
7254;89
7253;84
7252;90
7251;86
7250;88
7249;82
7248;85
7247;87
7246;75
7245;83
7244;81
7243;80
7242;76
7241;82
7240;86
7239;73
7238;85
7237;74
7236;76
7235;70
7234;82
7233;89
7232;86
7231;70
7230;70
7229;70
7228;82
7227;80
7226;78
7225;90
7224;72
7223;77
7222;86
7221;81
7220;78
7219;72
7218;78
7217;81
7216;79
7215;84
7214;78
7213;80
7212;81
7211;71
7210;76
7209;82
7208;84
7207;87
7206;77
7205;75
7204;71
7203;70
7202;74
7201;86
